candidate_id,pv_s_scale,svc_q_scale,cap_total_mvar,pv_nameplate_mva,svc_nameplate_mvar,evaluated_days,event_days,pf_fail_days,projection_failure_steps,mean_daily_loss_mwh,max_daily_loss_mwh,mean_intervention_rate,max_intervention_rate,worst_vmin,worst_vmax,risk_hat,risk_upper_95,selection_eligible,pareto
253,0.9,0.9375,0.75,12.074767078498866,1.875,17,0,0,0,1.4836855440915804,2.728669307701271,0.0,0.0,0.9565669623762402,1.0208333881541929,0.0,0.16156611126074,True,False
254,0.9,0.9375,1.0,12.074767078498866,1.875,17,0,0,0,1.5454106495968465,2.797553730942161,0.0,0.0,0.9570738243260944,1.022354303949096,0.0,0.16156611126074,True,False
255,0.9,1.125,0.0,12.074767078498866,2.25,17,0,0,0,1.481142124877394,2.691355498631073,0.0,0.0,0.954507949133778,1.0155593364374864,0.0,0.16156611126074,True,True
256,0.9,1.125,0.25,12.074767078498866,2.25,17,0,0,0,1.4551638896548345,2.686942667268799,0.0,0.0,0.9555461181839656,1.0172425848797777,0.0,0.16156611126074,True,True
257,0.9,1.125,0.5,12.074767078498866,2.25,17,0,0,0,1.4526506934844672,2.690600976989171,0.0,0.0,0.9562329433171978,1.0190497338644169,0.0,0.16156611126074,True,False
258,0.9,1.125,0.75,12.074767078498866,2.25,17,0,0,0,1.4795128028705058,2.708542205123464,0.0,0.0,0.9567377046931452,1.020717262664297,0.0,0.16156611126074,True,False
259,0.9,1.125,1.0,12.074767078498866,2.25,17,0,0,0,1.5401337920466365,2.7741055476951155,0.0,0.0,0.957215438669709,1.022282078543626,0.0,0.16156611126074,True,False
260,0.9,1.3125,0.0,12.074767078498866,2.625,17,0,0,0,1.479461520167133,2.683010233852522,0.0,0.0,0.9545070752767214,1.0154730010918045,0.0,0.16156611126074,True,True
261,0.9,1.3125,0.25,12.074767078498866,2.625,17,0,0,0,1.4532182546519583,2.675876238546804,0.0,0.0,0.9556074506404258,1.0172119850490782,0.0,0.16156611126074,True,True
262,0.9,1.3125,0.5,12.074767078498866,2.625,17,0,0,0,1.4500108606036743,2.6739852368994885,0.0,0.0,0.9562944274534938,1.0189805211088383,0.0,0.16156611126074,True,True
263,0.9,1.3125,0.75,12.074767078498866,2.625,17,0,0,0,1.4757920905929711,2.6870037186926585,0.0,0.0,0.9568167918622708,1.0205931289849248,0.0,0.16156611126074,True,False
264,0.9,1.3125,1.0,12.074767078498866,2.625,17,0,0,0,1.5352251820523346,2.747334260128917,0.0,0.0,0.9572289419345116,1.0221817932994812,0.0,0.16156611126074,True,False
