job_index,pv_s_scale,svc_q_scale,cap_total_mvar,t0,risk,under_risk,over_risk,under_steps,over_steps,pf_fail,loss_mean_mw,energy_mwh,vmin,vmax,raw_vmin,raw_vmax,intervention_steps,intervention_rate,projection_failures,mean_correction_norm,max_correction_norm,power_flow_previews
18,1.4516876935958862,1.1898695230484009,0.8314368724822998,37557,0,0,0,0,0,0,0.0726632389222702,1.7439177341344847,0.9721831689222086,1.0318756059693643,0.9721831689222086,1.0318756059693643,0,0.0,0,0.0,0.0,96
19,0.9327476024627686,1.0882830619812012,0.34245166182518,35197,0,0,0,0,0,0,0.05572930130867227,1.3375032314081345,0.964708030638436,1.0260187478311023,0.964708030638436,1.0260187478311023,0,0.0,0,0.0,0.0,96
20,1.2022912502288818,1.2867220640182495,0.2298065274953842,18802,0,0,0,0,0,0,0.06986148783069608,1.676675707936706,0.9643185412622798,1.0322996557332846,0.9643185412622798,1.0322996557332846,0,0.0,0,0.0,0.0,96
21,1.0491986274719238,1.2544554471969604,0.2040055096149444,30252,0,0,0,0,0,0,0.06692506440660816,1.6062015457585956,0.9699421775318559,1.0312214992196747,0.9699421775318559,1.0312214992196747,0,0.0,0,0.0,0.0,96
22,1.3682831525802612,0.7437836527824402,0.3787975907325744,6834,0,0,0,0,0,0,0.045848499054613225,1.1003639773107174,0.9622833742889608,1.0212999718671714,0.9622833742889608,1.0212999718671714,0,0.0,0,0.0,0.0,96
23,1.0680971145629885,1.2324644327163696,0.8391338586807251,1055,0,0,0,0,0,0,0.07231023593017975,1.735445662324314,0.9714645118630781,1.032993155537725,0.9714645118630781,1.032993155537725,0,0.0,0,0.0,0.0,96
24,1.2938110828399658,0.759593665599823,0.4535128474235534,11615,0,0,0,0,0,0,0.04647740436746487,1.115457704819157,0.961783468397058,1.0232453890203281,0.961783468397058,1.0232453890203281,0,0.0,0,0.0,0.0,96
25,1.1979182958602903,1.0832096338272097,0.0803204774856567,23813,0,0,0,0,0,0,0.05747119521414359,1.379308685139446,0.967344909622835,1.0267341970201063,0.967344909622835,1.0267341970201063,0,0.0,0,0.0,0.0,96
26,1.457740306854248,0.8538777828216553,0.1427513211965561,12549,0,0,0,0,0,0,0.0478642927327656,1.1487430255863744,0.9621952560245625,1.019467460149391,0.9621952560245625,1.019467460149391,0,0.0,0,0.0,0.0,96
27,1.4690325260162354,0.9606273770332336,0.1062826961278915,34361,0,0,0,0,0,0,0.05442325523877328,1.3061581257305588,0.9616166375590168,1.0224410263274981,0.9616166375590168,1.0224410263274981,0,0.0,0,0.0,0.0,96
28,0.9049335718154908,1.2795544862747192,0.2324615567922592,29235,0,0,0,0,0,0,0.06686024904641515,1.6046459771139636,0.969168125599953,1.0312161404513707,0.969168125599953,1.0312161404513707,0,0.0,0,0.0,0.0,96
29,1.140488862991333,1.3566157817840576,0.9259065985679626,16175,0,0,0,0,0,0,0.0841668493572897,2.020004384574953,0.9752980649709962,1.0369550592576706,0.9752980649709962,1.0369550592576706,0,0.0,0,0.0,0.0,96
30,1.1458288431167605,0.9548333883285522,0.4786820411682129,32421,0,0,0,0,0,0,0.0520062365494657,1.2481496771871767,0.9638683451933412,1.0234765530672612,0.9638683451933412,1.0234765530672612,0,0.0,0,0.0,0.0,96
31,1.2286908626556396,1.1837670803070068,0.7860862612724304,35532,0,0,0,0,0,0,0.0690882962914414,1.6581191109945936,0.9713137614127906,1.031505042465488,0.9713137614127906,1.031505042465488,0,0.0,0,0.0,0.0,96
32,1.1793975830078125,1.2078396081924438,0.1852319538593292,33234,0,0,0,0,0,0,0.06396891034868371,1.535253848368409,0.9690567882386246,1.03082798552579,0.9690567882386246,1.03082798552579,0,0.0,0,0.0,0.0,96
33,0.8690906763076782,1.455291986465454,0.5538768172264099,22398,0,0,0,0,0,0,0.08363744900865523,2.0072987762077257,0.9737108852007342,1.0385080570865275,0.9737108852007342,1.0385080570865275,0,0.0,0,0.0,0.0,96
34,0.7128766179084778,1.2723759412765503,0.5335721373558044,17808,0,0,0,0,0,0,0.06863307230115234,1.6471937352276562,0.9659602829728948,1.031930732386672,0.9659602829728948,1.031930732386672,0,0.0,0,0.0,0.0,96
